algoritmo,instancia,vertices,arestas,otimo,resultado,tabu,iteracoes_min,iteracoes_max,iteracoes_s_mud_mel,hc_div,populacao,geracoes,cf_alfa,cf_beta,cf_evaporacao,inicio,fim
colonia formigas,huck,74,301,0,13,0,0,20,0,0.0,15,0,1.0,1.0,0.15,2023-02-24 21:22:13.290181,2023-02-24 21:23:03.978249
colonia formigas,huck,74,301,0,15,0,0,20,0,0.0,15,0,1.0,1.0,0.4,2023-02-24 21:23:04.478816,2023-02-24 21:23:55.044868
colonia formigas,huck,74,301,0,13,0,0,20,0,0.0,15,0,1.0,1.0,0.65,2023-02-24 21:23:55.545435,2023-02-24 21:24:47.047282
colonia formigas,huck,74,301,0,12,0,0,20,0,0.0,15,0,1.0,1.0,0.9,2023-02-24 21:24:47.547853,2023-02-24 21:25:38.705759
colonia formigas,huck,74,301,0,13,0,0,20,0,0.0,20,0,1.0,1.0,0.15,2023-02-24 21:25:39.206331,2023-02-24 21:26:46.868920
colonia formigas,huck,74,301,0,14,0,0,20,0,0.0,20,0,1.0,1.0,0.4,2023-02-24 21:26:47.369484,2023-02-24 21:27:56.155520
colonia formigas,huck,74,301,0,14,0,0,20,0,0.0,20,0,1.0,1.0,0.65,2023-02-24 21:27:56.656082,2023-02-24 21:29:06.681191
colonia formigas,huck,74,301,0,14,0,0,20,0,0.0,20,0,1.0,1.0,0.9,2023-02-24 21:29:07.181751,2023-02-24 21:30:15.206254
colonia formigas,huck,74,301,0,13,0,0,20,0,0.0,25,0,1.0,1.0,0.15,2023-02-24 21:30:15.706791,2023-02-24 21:31:41.147530
colonia formigas,huck,74,301,0,12,0,0,20,0,0.0,25,0,1.0,1.0,0.4,2023-02-24 21:31:41.648099,2023-02-24 21:33:06.458984
colonia formigas,huck,74,301,0,14,0,0,20,0,0.0,25,0,1.0,1.0,0.65,2023-02-24 21:33:06.959554,2023-02-24 21:34:33.304566
colonia formigas,huck,74,301,0,13,0,0,20,0,0.0,25,0,1.0,1.0,0.9,2023-02-24 21:34:33.805127,2023-02-24 21:35:57.943980
tabucol,huck,74,301,0,46,3,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:35:59.064768,2023-02-24 21:35:59.073299
tabucol,huck,74,301,0,40,3,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:35:59.573858,2023-02-24 21:35:59.588100
tabucol,huck,74,301,0,43,3,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:36:00.088657,2023-02-24 21:36:00.102499
tabucol,huck,74,301,0,43,3,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:36:00.603054,2023-02-24 21:36:00.616844
tabucol,huck,74,301,0,45,5,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:36:01.117403,2023-02-24 21:36:01.124418
tabucol,huck,74,301,0,42,5,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:36:01.624973,2023-02-24 21:36:01.638970
tabucol,huck,74,301,0,45,5,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:36:02.139526,2023-02-24 21:36:02.153315
tabucol,huck,74,301,0,40,5,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:36:02.653873,2023-02-24 21:36:02.667984
tabucol,huck,74,301,0,46,7,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:36:03.168537,2023-02-24 21:36:03.176117
tabucol,huck,74,301,0,43,7,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:36:03.676671,2023-02-24 21:36:03.690571
tabucol,huck,74,301,0,43,7,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:36:04.191127,2023-02-24 21:36:04.204842
tabucol,huck,74,301,0,47,7,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:36:04.705397,2023-02-24 21:36:04.719063
tabucol,huck,74,301,0,45,9,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:36:05.219618,2023-02-24 21:36:05.233297
tabucol,huck,74,301,0,45,9,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:36:05.733851,2023-02-24 21:36:05.747614
tabucol,huck,74,301,0,47,9,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:36:06.248167,2023-02-24 21:36:06.261901
tabucol,huck,74,301,0,44,9,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:36:06.762457,2023-02-24 21:36:06.776237
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,10,10,0.0,0.0,0.0,2023-02-24 21:36:33.595319,2023-02-24 21:36:33.997907
evolucionario,huck,74,301,0,13,0,0,0,0,0.0,10,15,0.0,0.0,0.0,2023-02-24 21:36:34.498471,2023-02-24 21:36:34.899807
evolucionario,huck,74,301,0,14,0,0,0,0,0.0,10,20,0.0,0.0,0.0,2023-02-24 21:36:35.400370,2023-02-24 21:36:35.775786
evolucionario,huck,74,301,0,13,0,0,0,0,0.0,10,25,0.0,0.0,0.0,2023-02-24 21:36:36.276348,2023-02-24 21:36:36.675773
evolucionario,huck,74,301,0,14,0,0,0,0,0.0,15,10,0.0,0.0,0.0,2023-02-24 21:36:37.176336,2023-02-24 21:36:37.754338
evolucionario,huck,74,301,0,14,0,0,0,0,0.0,15,15,0.0,0.0,0.0,2023-02-24 21:36:38.254897,2023-02-24 21:36:38.843529
evolucionario,huck,74,301,0,12,0,0,0,0,0.0,15,20,0.0,0.0,0.0,2023-02-24 21:36:39.344090,2023-02-24 21:36:39.925398
evolucionario,huck,74,301,0,14,0,0,0,0,0.0,15,25,0.0,0.0,0.0,2023-02-24 21:36:40.425951,2023-02-24 21:36:40.969226
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,20,10,0.0,0.0,0.0,2023-02-24 21:36:41.469748,2023-02-24 21:36:42.207146
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,20,15,0.0,0.0,0.0,2023-02-24 21:36:42.707606,2023-02-24 21:36:43.515887
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,20,20,0.0,0.0,0.0,2023-02-24 21:36:44.016443,2023-02-24 21:36:44.782270
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,20,25,0.0,0.0,0.0,2023-02-24 21:36:45.282830,2023-02-24 21:36:46.040359
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,25,10,0.0,0.0,0.0,2023-02-24 21:36:46.540917,2023-02-24 21:36:47.499497
evolucionario,huck,74,301,0,14,0,0,0,0,0.0,25,15,0.0,0.0,0.0,2023-02-24 21:36:47.999606,2023-02-24 21:36:48.962589
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,25,20,0.0,0.0,0.0,2023-02-24 21:36:49.463146,2023-02-24 21:36:50.406190
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,25,25,0.0,0.0,0.0,2023-02-24 21:36:50.906751,2023-02-24 21:36:51.854831
hill climbing,huck,74,301,0,11,0,0,40,10,0.15,0,0,0.0,0.0,0.0,2023-02-24 21:36:07.276802,2023-02-24 21:36:08.314028
hill climbing,huck,74,301,0,11,0,0,45,10,0.15,0,0,0.0,0.0,0.0,2023-02-24 21:36:08.814589,2023-02-24 21:36:09.937717
hill climbing,huck,74,301,0,11,0,0,50,10,0.15,0,0,0.0,0.0,0.0,2023-02-24 21:36:10.438278,2023-02-24 21:36:11.516656
hill climbing,huck,74,301,0,11,0,0,55,10,0.15,0,0,0.0,0.0,0.0,2023-02-24 21:36:12.017217,2023-02-24 21:36:13.002676
hill climbing,huck,74,301,0,11,0,0,40,10,0.4,0,0,0.0,0.0,0.0,2023-02-24 21:36:13.503239,2023-02-24 21:36:14.790299
hill climbing,huck,74,301,0,11,0,0,45,10,0.4,0,0,0.0,0.0,0.0,2023-02-24 21:36:15.290865,2023-02-24 21:36:16.511745
hill climbing,huck,74,301,0,11,0,0,50,10,0.4,0,0,0.0,0.0,0.0,2023-02-24 21:36:17.012307,2023-02-24 21:36:18.042258
hill climbing,huck,74,301,0,11,0,0,55,10,0.4,0,0,0.0,0.0,0.0,2023-02-24 21:36:18.542822,2023-02-24 21:36:19.716076
hill climbing,huck,74,301,0,11,0,0,40,10,0.65,0,0,0.0,0.0,0.0,2023-02-24 21:36:20.216641,2023-02-24 21:36:21.391925
hill climbing,huck,74,301,0,11,0,0,45,10,0.65,0,0,0.0,0.0,0.0,2023-02-24 21:36:21.892488,2023-02-24 21:36:22.955533
hill climbing,huck,74,301,0,11,0,0,50,10,0.65,0,0,0.0,0.0,0.0,2023-02-24 21:36:23.456095,2023-02-24 21:36:24.587874
hill climbing,huck,74,301,0,11,0,0,55,10,0.65,0,0,0.0,0.0,0.0,2023-02-24 21:36:25.088438,2023-02-24 21:36:26.198301
hill climbing,huck,74,301,0,11,0,0,40,10,0.9,0,0,0.0,0.0,0.0,2023-02-24 21:36:26.698864,2023-02-24 21:36:27.719995
hill climbing,huck,74,301,0,11,0,0,45,10,0.9,0,0,0.0,0.0,0.0,2023-02-24 21:36:28.220559,2023-02-24 21:36:29.556383
hill climbing,huck,74,301,0,11,0,0,50,10,0.9,0,0,0.0,0.0,0.0,2023-02-24 21:36:30.056946,2023-02-24 21:36:31.128862
hill climbing,huck,74,301,0,11,0,0,55,10,0.9,0,0,0.0,0.0,0.0,2023-02-24 21:36:31.629435,2023-02-24 21:36:33.094754
colonia formigas,huck,74,301,0,16,0,0,20,0,0.0,10,0,1.0,1.0,0.15,2023-02-24 21:36:52.355398,2023-02-24 21:37:25.557554
colonia formigas,huck,74,301,0,15,0,0,20,0,0.0,10,0,1.0,1.0,0.4,2023-02-24 21:37:26.058556,2023-02-24 21:37:59.871247
colonia formigas,huck,74,301,0,13,0,0,20,0,0.0,10,0,1.0,1.0,0.65,2023-02-24 21:38:00.371812,2023-02-24 21:38:34.822423
colonia formigas,huck,74,301,0,14,0,0,20,0,0.0,10,0,1.0,1.0,0.9,2023-02-24 21:38:35.322989,2023-02-24 21:39:09.681703
colonia formigas,huck,74,301,0,14,0,0,20,0,0.0,15,0,1.0,1.0,0.15,2023-02-24 21:39:10.182279,2023-02-24 21:40:02.155858
colonia formigas,huck,74,301,0,15,0,0,20,0,0.0,15,0,1.0,1.0,0.4,2023-02-24 21:40:02.656425,2023-02-24 21:40:53.907498
colonia formigas,huck,74,301,0,13,0,0,20,0,0.0,15,0,1.0,1.0,0.65,2023-02-24 21:40:54.408069,2023-02-24 21:41:45.345412
colonia formigas,huck,74,301,0,15,0,0,20,0,0.0,15,0,1.0,1.0,0.9,2023-02-24 21:41:45.845975,2023-02-24 21:42:37.253031
colonia formigas,huck,74,301,0,14,0,0,20,0,0.0,20,0,1.0,1.0,0.15,2023-02-24 21:42:37.753627,2023-02-24 21:43:47.038416
colonia formigas,huck,74,301,0,13,0,0,20,0,0.0,20,0,1.0,1.0,0.4,2023-02-24 21:43:47.538981,2023-02-24 21:44:57.771321
colonia formigas,huck,74,301,0,16,0,0,20,0,0.0,20,0,1.0,1.0,0.65,2023-02-24 21:44:58.271926,2023-02-24 21:46:07.651369
colonia formigas,huck,74,301,0,13,0,0,20,0,0.0,20,0,1.0,1.0,0.9,2023-02-24 21:46:08.151939,2023-02-24 21:47:15.610632
colonia formigas,huck,74,301,0,12,0,0,20,0,0.0,25,0,1.0,1.0,0.15,2023-02-24 21:47:16.111210,2023-02-24 21:48:41.008425
colonia formigas,huck,74,301,0,14,0,0,20,0,0.0,25,0,1.0,1.0,0.4,2023-02-24 21:48:41.509017,2023-02-24 21:50:07.334256
colonia formigas,huck,74,301,0,14,0,0,20,0,0.0,25,0,1.0,1.0,0.65,2023-02-24 21:50:07.834843,2023-02-24 21:51:34.385870
colonia formigas,huck,74,301,0,13,0,0,20,0,0.0,25,0,1.0,1.0,0.9,2023-02-24 21:51:34.886441,2023-02-24 21:53:00.879172
tabucol,huck,74,301,0,43,3,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:53:02.004704,2023-02-24 21:53:02.019401
tabucol,huck,74,301,0,39,3,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:53:02.519964,2023-02-24 21:53:02.534220
tabucol,huck,74,301,0,44,3,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:53:03.034788,2023-02-24 21:53:03.048944
tabucol,huck,74,301,0,45,3,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:53:03.549511,2023-02-24 21:53:03.563663
tabucol,huck,74,301,0,42,5,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:53:04.064238,2023-02-24 21:53:04.078326
tabucol,huck,74,301,0,43,5,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:53:04.578890,2023-02-24 21:53:04.593170
tabucol,huck,74,301,0,41,5,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:53:05.093729,2023-02-24 21:53:05.107955
tabucol,huck,74,301,0,43,5,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:53:05.608517,2023-02-24 21:53:05.622763
tabucol,huck,74,301,0,41,7,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:53:06.123326,2023-02-24 21:53:06.137018
tabucol,huck,74,301,0,43,7,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:53:06.637578,2023-02-24 21:53:06.651621
tabucol,huck,74,301,0,38,7,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:53:07.152182,2023-02-24 21:53:07.166207
tabucol,huck,74,301,0,42,7,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:53:07.666777,2023-02-24 21:53:07.680724
tabucol,huck,74,301,0,46,9,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:53:08.181286,2023-02-24 21:53:08.195527
tabucol,huck,74,301,0,44,9,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:53:08.696085,2023-02-24 21:53:08.710393
tabucol,huck,74,301,0,43,9,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:53:09.210947,2023-02-24 21:53:09.224947
tabucol,huck,74,301,0,43,9,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-24 21:53:09.725510,2023-02-24 21:53:09.739469
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,10,10,0.0,0.0,0.0,2023-02-24 21:53:37.791111,2023-02-24 21:53:38.168319
evolucionario,huck,74,301,0,14,0,0,0,0,0.0,10,15,0.0,0.0,0.0,2023-02-24 21:53:38.668891,2023-02-24 21:53:39.093563
evolucionario,huck,74,301,0,14,0,0,0,0,0.0,10,20,0.0,0.0,0.0,2023-02-24 21:53:39.594143,2023-02-24 21:53:40.024646
evolucionario,huck,74,301,0,16,0,0,0,0,0.0,10,25,0.0,0.0,0.0,2023-02-24 21:53:40.525225,2023-02-24 21:53:40.926444
evolucionario,huck,74,301,0,14,0,0,0,0,0.0,15,10,0.0,0.0,0.0,2023-02-24 21:53:41.427027,2023-02-24 21:53:42.039484
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,15,15,0.0,0.0,0.0,2023-02-24 21:53:42.540071,2023-02-24 21:53:43.144460
evolucionario,huck,74,301,0,14,0,0,0,0,0.0,15,20,0.0,0.0,0.0,2023-02-24 21:53:43.645050,2023-02-24 21:53:44.218479
evolucionario,huck,74,301,0,17,0,0,0,0,0.0,15,25,0.0,0.0,0.0,2023-02-24 21:53:44.719065,2023-02-24 21:53:45.309968
evolucionario,huck,74,301,0,14,0,0,0,0,0.0,20,10,0.0,0.0,0.0,2023-02-24 21:53:45.810549,2023-02-24 21:53:46.653064
evolucionario,huck,74,301,0,15,0,0,0,0,0.0,20,15,0.0,0.0,0.0,2023-02-24 21:53:47.153644,2023-02-24 21:53:47.965671
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,20,20,0.0,0.0,0.0,2023-02-24 21:53:48.466256,2023-02-24 21:53:49.333359
evolucionario,huck,74,301,0,13,0,0,0,0,0.0,20,25,0.0,0.0,0.0,2023-02-24 21:53:49.833946,2023-02-24 21:53:50.628647
evolucionario,huck,74,301,0,13,0,0,0,0,0.0,25,10,0.0,0.0,0.0,2023-02-24 21:53:51.129232,2023-02-24 21:53:52.144695
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,25,15,0.0,0.0,0.0,2023-02-24 21:53:52.645263,2023-02-24 21:53:53.692865
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,25,20,0.0,0.0,0.0,2023-02-24 21:53:54.193433,2023-02-24 21:53:55.177448
evolucionario,huck,74,301,0,14,0,0,0,0,0.0,25,25,0.0,0.0,0.0,2023-02-24 21:53:55.678012,2023-02-24 21:53:56.696001
hill climbing,huck,74,301,0,11,0,0,40,10,0.15,0,0,0.0,0.0,0.0,2023-02-24 21:53:10.240040,2023-02-24 21:53:11.316626
hill climbing,huck,74,301,0,11,0,0,45,10,0.15,0,0,0.0,0.0,0.0,2023-02-24 21:53:11.817191,2023-02-24 21:53:13.002069
hill climbing,huck,74,301,0,11,0,0,50,10,0.15,0,0,0.0,0.0,0.0,2023-02-24 21:53:13.502636,2023-02-24 21:53:14.757666
hill climbing,huck,74,301,0,11,0,0,55,10,0.15,0,0,0.0,0.0,0.0,2023-02-24 21:53:15.258230,2023-02-24 21:53:16.450826
hill climbing,huck,74,301,0,11,0,0,40,10,0.4,0,0,0.0,0.0,0.0,2023-02-24 21:53:16.951393,2023-02-24 21:53:17.945609
hill climbing,huck,74,301,0,11,0,0,45,10,0.4,0,0,0.0,0.0,0.0,2023-02-24 21:53:18.446173,2023-02-24 21:53:19.927351
hill climbing,huck,74,301,0,11,0,0,50,10,0.4,0,0,0.0,0.0,0.0,2023-02-24 21:53:20.427915,2023-02-24 21:53:21.560424
hill climbing,huck,74,301,0,11,0,0,55,10,0.4,0,0,0.0,0.0,0.0,2023-02-24 21:53:22.060991,2023-02-24 21:53:23.293213
hill climbing,huck,74,301,0,11,0,0,40,10,0.65,0,0,0.0,0.0,0.0,2023-02-24 21:53:23.793738,2023-02-24 21:53:25.009276
hill climbing,huck,74,301,0,11,0,0,45,10,0.65,0,0,0.0,0.0,0.0,2023-02-24 21:53:25.509838,2023-02-24 21:53:26.924976
hill climbing,huck,74,301,0,11,0,0,50,10,0.65,0,0,0.0,0.0,0.0,2023-02-24 21:53:27.425541,2023-02-24 21:53:28.655859
hill climbing,huck,74,301,0,11,0,0,55,10,0.65,0,0,0.0,0.0,0.0,2023-02-24 21:53:29.156426,2023-02-24 21:53:30.412258
hill climbing,huck,74,301,0,11,0,0,40,10,0.9,0,0,0.0,0.0,0.0,2023-02-24 21:53:30.912820,2023-02-24 21:53:32.206937
hill climbing,huck,74,301,0,11,0,0,45,10,0.9,0,0,0.0,0.0,0.0,2023-02-24 21:53:32.707500,2023-02-24 21:53:33.877350
hill climbing,huck,74,301,0,11,0,0,50,10,0.9,0,0,0.0,0.0,0.0,2023-02-24 21:53:34.377914,2023-02-24 21:53:35.644629
hill climbing,huck,74,301,0,11,0,0,55,10,0.9,0,0,0.0,0.0,0.0,2023-02-24 21:53:36.145195,2023-02-24 21:53:37.290543
colonia formigas,huck,74,301,0,14,0,0,20,0,0.0,10,0,1.0,1.0,0.15,2023-02-24 21:53:57.196577,2023-02-24 21:54:30.404593
colonia formigas,huck,74,301,0,14,0,0,20,0,0.0,10,0,1.0,1.0,0.4,2023-02-24 21:54:30.905161,2023-02-24 21:55:05.284204
colonia formigas,huck,74,301,0,15,0,0,20,0,0.0,10,0,1.0,1.0,0.65,2023-02-24 21:55:05.784770,2023-02-24 21:55:39.966027
colonia formigas,huck,74,301,0,13,0,0,20,0,0.0,10,0,1.0,1.0,0.9,2023-02-24 21:55:40.466593,2023-02-24 21:56:14.671285
colonia formigas,huck,74,301,0,14,0,0,20,0,0.0,15,0,1.0,1.0,0.15,2023-02-24 21:56:15.171888,2023-02-24 21:57:05.652397
colonia formigas,huck,74,301,0,16,0,0,20,0,0.0,15,0,1.0,1.0,0.4,2023-02-24 21:57:06.152966,2023-02-24 21:57:57.879750
colonia formigas,huck,74,301,0,15,0,0,20,0,0.0,15,0,1.0,1.0,0.65,2023-02-24 21:57:58.380314,2023-02-24 21:58:50.007901
colonia formigas,huck,74,301,0,14,0,0,20,0,0.0,15,0,1.0,1.0,0.9,2023-02-24 21:58:50.508466,2023-02-24 21:59:42.491942
colonia formigas,huck,74,301,0,14,0,0,20,0,0.0,20,0,1.0,1.0,0.15,2023-02-24 21:59:42.992514,2023-02-24 22:00:51.535219
colonia formigas,huck,74,301,0,14,0,0,20,0,0.0,20,0,1.0,1.0,0.4,2023-02-24 22:00:52.035784,2023-02-24 22:02:00.630499
colonia formigas,huck,74,301,0,15,0,0,20,0,0.0,20,0,1.0,1.0,0.65,2023-02-24 22:02:01.131079,2023-02-24 22:03:10.236734
colonia formigas,huck,74,301,0,13,0,0,20,0,0.0,20,0,1.0,1.0,0.9,2023-02-24 22:03:10.737298,2023-02-24 22:04:20.006254
colonia formigas,huck,74,301,0,14,0,0,20,0,0.0,25,0,1.0,1.0,0.15,2023-02-24 22:04:20.506827,2023-02-24 22:05:47.292676
colonia formigas,huck,74,301,0,13,0,0,20,0,0.0,25,0,1.0,1.0,0.4,2023-02-24 22:05:47.793236,2023-02-24 22:07:12.294935
colonia formigas,huck,74,301,0,13,0,0,20,0,0.0,25,0,1.0,1.0,0.65,2023-02-24 22:07:12.795499,2023-02-24 22:08:37.139541
colonia formigas,huck,74,301,0,15,0,0,20,0,0.0,25,0,1.0,1.0,0.9,2023-02-24 22:08:37.639607,2023-02-24 22:10:03.178908
tabucol,huck,74,301,0,41,3,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-24 22:10:04.280027,2023-02-24 22:10:04.294245
tabucol,huck,74,301,0,47,3,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-24 22:10:04.794801,2023-02-24 22:10:04.809559
tabucol,huck,74,301,0,45,3,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-24 22:10:05.310117,2023-02-24 22:10:05.324987
tabucol,huck,74,301,0,45,3,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-24 22:10:05.825544,2023-02-24 22:10:05.840190
tabucol,huck,74,301,0,42,5,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-24 22:10:06.340713,2023-02-24 22:10:06.355386
tabucol,huck,74,301,0,40,5,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-24 22:10:06.855940,2023-02-24 22:10:06.870637
tabucol,huck,74,301,0,43,5,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-24 22:10:07.371189,2023-02-24 22:10:07.385999
tabucol,huck,74,301,0,43,5,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-24 22:10:07.886562,2023-02-24 22:10:07.901190
tabucol,huck,74,301,0,43,7,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-24 22:10:08.401746,2023-02-24 22:10:08.416450
tabucol,huck,74,301,0,40,7,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-24 22:10:08.917008,2023-02-24 22:10:08.931532
tabucol,huck,74,301,0,38,7,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-24 22:10:09.432088,2023-02-24 22:10:09.446554
tabucol,huck,74,301,0,43,7,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-24 22:10:09.947112,2023-02-24 22:10:09.961639
tabucol,huck,74,301,0,41,9,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-24 22:10:10.462195,2023-02-24 22:10:10.476816
tabucol,huck,74,301,0,42,9,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-24 22:10:10.977376,2023-02-24 22:10:10.992040
tabucol,huck,74,301,0,44,9,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-24 22:10:11.492598,2023-02-24 22:10:11.507128
tabucol,huck,74,301,0,43,9,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-24 22:10:12.007604,2023-02-24 22:10:12.022168
evolucionario,huck,74,301,0,14,0,0,0,0,0.0,10,10,0.0,0.0,0.0,2023-02-24 22:10:39.349513,2023-02-24 22:10:39.742638
evolucionario,huck,74,301,0,15,0,0,0,0,0.0,10,15,0.0,0.0,0.0,2023-02-24 22:10:40.243200,2023-02-24 22:10:40.630855
evolucionario,huck,74,301,0,14,0,0,0,0,0.0,10,20,0.0,0.0,0.0,2023-02-24 22:10:41.131417,2023-02-24 22:10:41.498847
evolucionario,huck,74,301,0,14,0,0,0,0,0.0,10,25,0.0,0.0,0.0,2023-02-24 22:10:41.999406,2023-02-24 22:10:42.403583
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,15,10,0.0,0.0,0.0,2023-02-24 22:10:42.904135,2023-02-24 22:10:43.462929
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,15,15,0.0,0.0,0.0,2023-02-24 22:10:43.963487,2023-02-24 22:10:44.562010
evolucionario,huck,74,301,0,16,0,0,0,0,0.0,15,20,0.0,0.0,0.0,2023-02-24 22:10:45.062573,2023-02-24 22:10:45.644499
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,15,25,0.0,0.0,0.0,2023-02-24 22:10:46.145074,2023-02-24 22:10:46.716798
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,20,10,0.0,0.0,0.0,2023-02-24 22:10:47.217358,2023-02-24 22:10:48.007772
evolucionario,huck,74,301,0,14,0,0,0,0,0.0,20,15,0.0,0.0,0.0,2023-02-24 22:10:48.508333,2023-02-24 22:10:49.291909
evolucionario,huck,74,301,0,13,0,0,0,0,0.0,20,20,0.0,0.0,0.0,2023-02-24 22:10:49.792470,2023-02-24 22:10:50.578270
evolucionario,huck,74,301,0,13,0,0,0,0,0.0,20,25,0.0,0.0,0.0,2023-02-24 22:10:51.078831,2023-02-24 22:10:51.842715
evolucionario,huck,74,301,0,14,0,0,0,0,0.0,25,10,0.0,0.0,0.0,2023-02-24 22:10:52.343282,2023-02-24 22:10:53.273978
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,25,15,0.0,0.0,0.0,2023-02-24 22:10:53.774549,2023-02-24 22:10:54.784847
evolucionario,huck,74,301,0,14,0,0,0,0,0.0,25,20,0.0,0.0,0.0,2023-02-24 22:10:55.285419,2023-02-24 22:10:56.224639
evolucionario,huck,74,301,0,11,0,0,0,0,0.0,25,25,0.0,0.0,0.0,2023-02-24 22:10:56.725200,2023-02-24 22:10:57.697211
hill climbing,huck,74,301,0,11,0,0,40,10,0.15,0,0,0.0,0.0,0.0,2023-02-24 22:10:12.522735,2023-02-24 22:10:13.537913
hill climbing,huck,74,301,0,11,0,0,45,10,0.15,0,0,0.0,0.0,0.0,2023-02-24 22:10:14.038473,2023-02-24 22:10:15.728730
hill climbing,huck,74,301,0,11,0,0,50,10,0.15,0,0,0.0,0.0,0.0,2023-02-24 22:10:16.229292,2023-02-24 22:10:17.295854
hill climbing,huck,74,301,0,11,0,0,55,10,0.15,0,0,0.0,0.0,0.0,2023-02-24 22:10:17.796417,2023-02-24 22:10:18.963433
hill climbing,huck,74,301,0,11,0,0,40,10,0.4,0,0,0.0,0.0,0.0,2023-02-24 22:10:19.463610,2023-02-24 22:10:20.469921
hill climbing,huck,74,301,0,11,0,0,45,10,0.4,0,0,0.0,0.0,0.0,2023-02-24 22:10:20.970487,2023-02-24 22:10:22.209126
hill climbing,huck,74,301,0,11,0,0,50,10,0.4,0,0,0.0,0.0,0.0,2023-02-24 22:10:22.709688,2023-02-24 22:10:23.885760
hill climbing,huck,74,301,0,11,0,0,55,10,0.4,0,0,0.0,0.0,0.0,2023-02-24 22:10:24.386322,2023-02-24 22:10:25.490976
